id,uuid,name_arabic,name_english,price_amount,price_unit,image_url,product_url,is_active,store_id,category,pinecone_id,file_id,time_created,time_updated,detection,dimension_unit,length,width,product_color,two_d_icon,height,three_d_model,main_color,secondary_colors,styles,salla_product_id,room_types,style_tags,commerce_category,commerce_subcategory,seating_capacity
172995,6291a84a-fc78-42a2-9814-d7da8994cc7d,ماتريس بريميير رست سيلفر 180 × 200 سم بمظامة النوابض بونيل - أبيض,Premier Rest Silver 180 脙鈥�200 cm Bonnell Spring Mattress - White,870.00,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/premier-rest-silver-180-200-cm-bonnell-spring-mattress-white-1-1.jpg,https://cityw.com.sa/product/premier-rest-silver-king-bonnell-spring-mattress-white/,true,50,mattresses,010715113518,227,9/15/26,9/15/26,false,cm,180.00,200.00,,2D_icons/cityw/mattresses-164771.svg,,,White,,"Minimalist, Scandinavian",,,,bedding,mattresses,
172996,876e437f-f507-45b3-b5ec-2cf6fae11ed6,سرير مفرد مبطن مع مسند رأس مزود بمخدة - لون أزرق دنيم,Single Upholstered Bed with Pillow Headboard - Denim Blue,890.00,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/single-upholstered-bed-with-pillow-headboard-denim-blue-1.jpg,https://cityw.com.sa/product/single-upholstered-bed-with-pillow-headboard-denim-blue/,true,50,bed,995440111472,227,9/15/26,9/15/26,true,cm,217.00,127.00,,,105.00,,Denim Blue,,"Modern, Minimalist",,,,bedroom,bed,
172997,21cfc0e0-ea12-429a-9018-1212fb8ee7fb,سرير مفرد مبطن ذو ظهر مرتفع مع ضوء قراءة - بيج دافئ,Single Upholstered Wingback Bed with Reading Light - Warm Beige,1450.00,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/single-upholstered-wingback-bed-with-reading-light-warm-beige-1.jpg,https://cityw.com.sa/product/single-upholstered-wingback-bed-with-reading-light-warm-beige/,true,50,bed,286115890920,227,9/15/26,9/15/26,true,cm,218.00,143.00,,,104.00,,Beige,,"Modern, Minimalist",,,,bedroom,bed,
172998,dccbee31-fc54-48c5-8bd1-443a78b38d5c,سرير مفرد مبطن برأس مناسب - بيج دافئ - أرجل مدببة,Single Upholstered Bed with Wingback Headboard - Warm Beige - Tapered Legs,850.00,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/single-upholstered-bed-with-wingback-headboard-warm-beige-2.jpg,https://cityw.com.sa/product/single-upholstered-bed-with-wingback-headboard-warm-beige-tapered-legs/,true,50,bed,492662225276,227,9/15/26,9/15/26,true,cm,200.00,120.00,,,,,Beige,,"Modern, Minimalist",,,,bedroom,bed,
172999,99af0e9b-aa37-427c-a8c8-9119711d1ee7,ممتاز رست سيلفر 200 脙鈥�200 سم مرتبة زنبرك بونيل - أبيض,Premier Rest Silver 200 脙鈥�200 cm Bonnell Spring Mattress - White,960.00,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/premier-rest-silver-200-200-cm-bonnell-spring-mattress-white-1-1.jpg,https://cityw.com.sa/product/200-200-bonnell-spring-mattress-white/,true,50,mattresses,788473264924,227,9/15/26,9/15/26,false,cm,200.00,200.00,,2D_icons/cityw/mattresses-164779.svg,,,White,,"Minimalist, Scandinavian",,,,bedding,mattresses,
173000,19f4c131-7038-4fc1-9889-82d3690d9233,طاولة جانبية وظيفية مع شحن لاسلكي - رمادي,Functional Nightstand with Wireless Charging - Grey,800.00,SAR,https://cityw.com.sa/wp-content/uploads/2026/09/52-30-00036-2.jpg,https://cityw.com.sa/product/functional-nightstand-with-wireless-charging-grey/,true,50,side-table,228990589519,227,9/15/26,9/15/26,false,cm,50.00,40.00,,,65.00,,Grey,,"Modern, Minimalist",,,,tables,nightstand,
173001,95bcd628-351c-46b0-a496-85e4dfa5a713,طاولة جانبية لغرفة النوم ذات درجين من الخشب الصلب المطلية يدوياً - متعددة الألوان على الخشب الطبيعي,Hand-Painted Solid Wood 2-Drawer Bedroom Nightstand - Multicolour on Natural Wood,1280.00,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/hand-painted-solid-wood-2-drawer-bedroom-nightstand-multicolour-on-nat-1-1.jpg,https://cityw.com.sa/product/hand-painted-solid-wood-2-drawer-bedroom-nightstand-multicolour-on-nat/,true,50,side-table,865164125931,227,9/15/26,9/15/26,false,cm,35.00,50.00,,,46.00,,Oak,,"Boho, Rustic_Modern",,,,tables,nightstand,
173002,23bcdce4-81ae-4658-9166-665aa92d238e,طاولة جانبية وظيفية مع شاحن لاسلكي - متعددة الاستخدامات,Functional Fabric Nightstand with Wireless Charger - Multi,900.00,SAR,https://cityw.com.sa/wp-content/uploads/2026/09/52-30-00034-1.jpg,https://cityw.com.sa/product/functional-fabric-nightstand-with-wireless-charger-multi/,true,50,side-table,538960701912,227,9/15/26,9/15/26,false,cm,52.00,41.00,,,52.00,,Grey,,"Modern, Minimalist",,,,tables,nightstand,
173003,3c8ed05e-3cb5-4316-91eb-5fd0d84fd499,مرآة زجاجية طاولة جانبية بDrawerين - فضي شامبانيا,Mirrored Glass 2-Drawer Nightstand - Champagne Silver,1260.00,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/mirrored-glass-2-drawer-nightstand-champagne-silver-1.jpg,https://cityw.com.sa/product/mirrored-glass-2-drawer-nightstand-champagne-silver/,true,50,side-table,994250893578,227,9/15/26,9/15/26,true,cm,41.00,49.00,,,50.00,,Ivory,,"Modern, Classy",,,,tables,nightstand,
173004,cdc846ad-ce49-45bb-8f40-892eb944b7d8,مرآة زجاجية خزانة جانبية مع درجين - مرآة فضية,Mirrored Glass 2-Drawer Nightstand - Silver Mirror,1360.00,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/mirrored-glass-2-drawer-nightstand-silver-mirror-1.jpg,https://cityw.com.sa/product/dresser-small-luxury-2-drawers/,true,50,side-table,469768316816,227,9/15/26,9/15/26,true,cm,49.00,41.00,,,51.00,,Grey,,"Modern, Minimalist",,,,tables,nightstand,
173005,afaa7d04-fe38-4508-953d-95a1f8995a44,طاولة جانبية خشبية بثلاث أدراج مع أقدام مستديرة - بني إسبريسو,3-Drawer Wood Nightstand with Bun Feet - Espresso Brown,1250.00,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/3-drawer-wood-nightstand-with-bun-feet-espresso-brown-1.jpg,https://cityw.com.sa/product/3-drawer-wood-nightstand-cherry-brown/,true,50,side-table,958243024491,227,9/15/26,9/15/26,true,cm,73.00,46.00,,,76.00,,Espresso,,Modern_Classic,,,,tables,nightstand,
173006,625b5e28-3b57-4d01-ab2e-6758f8b4911c,خزانة ليلية مع شحن لاسلكي دائري وقفل ببصمة الإصبع - رمادي ياقوتي,Round Wireless Charging Nightstand with Fingerprint Lock - Sapphire Grey,700.00,SAR,https://cityw.com.sa/wp-content/uploads/2026/09/52-30-00033-1.jpg,https://cityw.com.sa/product/round-wireless-charging-nightstand-with-fingerprint-lock-sapphire-grey/,true,50,side-table,138300719637,227,9/15/26,9/15/26,true,cm,47.00,47.00,,,52.00,,Grey,,"Modern, Minimalist",,,,tables,nightstand,
173008,f7fa43dd-44ea-48b6-b240-af2b8201ce5c,طاولة بجانب السرير للشحن اللاسلكي الذكي مع قفل بالبصمة - بيضاء,Smart Wireless Charging Nightstand with Fingerprint Lock - White,560.00,SAR,https://cityw.com.sa/wp-content/uploads/2026/09/52-30-00032-1.jpg,https://cityw.com.sa/product/smart-wireless-charging-nightstand-with-fingerprint-lock-white/,true,50,side-table,647510701026,227,9/15/26,9/15/26,true,cm,50.00,40.00,,,46.00,,White,,"Modern, Minimalist",,,,tables,nightstand,
173009,578cf436-0d86-447f-ac1f-6d31736fb944,طاولة جانبية دوارة وظيفية مع إضاءة LED - بيضاء,Functional Rotating Top Nightstand with LED - White,760.00,SAR,https://cityw.com.sa/wp-content/uploads/2026/09/52-30-00035-1.jpg,https://cityw.com.sa/product/functional-rotating-top-nightstand-with-led-white/,true,50,side-table,924872097241,227,9/15/26,9/15/26,true,cm,50.00,40.00,,,69.00,,White,,"Modern, Minimalist",,,,tables,nightstand,
173010,ef90153b-dd1d-441e-98b8-97f96dd5b493,خزانة ملابس mirrors ذات بابين مع قضيب تعليق - طبيعي,2-Door Mirrored Wardrobe with Hanging Rail - Natural,650.00,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/2-door-mirrored-wardrobe-with-hanging-rail-natural-1.jpg,https://cityw.com.sa/product/2-door-wardrobe-with-mirrors-natural/,true,50,wardrobe,057571638050,227,9/15/26,9/15/26,true,cm,80.00,55.00,,,210.00,,Beige,,"Modern, Minimalist, Scandinavian",,,,bedroom,wardrobe,
173012,cb5c75bd-8ae6-4fc8-b14b-c1f10e127863,خزانة ملابس ببابين مع مقابض بار - خشب رمادي,2 Door Wardrobe with Bar Handles - Grey Woodgrain,490.00,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/2-door-wardrobe-with-bar-handles-grey-woodgrain-1.jpg,https://cityw.com.sa/product/2-door-wardrobe-with-hanging-rail-grey-woodgrain/,true,50,wardrobe,295480342779,227,9/15/26,9/15/26,true,cm,80.00,55.00,,2D_icons/cityw/wardrobe-164810.svg,210.00,Tencent_3D_models/cityw/wardrobe-173012.glb,Grey,,"Modern, Minimalist",,,,bedroom,wardrobe,
173013,f681ca8d-49a0-4ab4-b4a8-922ba041792d,خزانة مرايا بسداسية الأبواب - بيج غير لامع,6-Door Mirrored Wardrobe - Beige Matte,3950.00,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/6-door-mirrored-wardrobe-beige-matte-1.jpg,https://cityw.com.sa/product/6-door-mirrored-wardrobe-beige-matte/,true,50,wardrobe,348440801756,227,9/15/26,9/15/26,false,cm,270.00,59.00,,2D_icons/cityw/wardrobe-164821.svg,226.00,Tencent_3D_models/cityw/wardrobe-173013.glb,Ivory,,"Modern, Minimalist",,,,bedroom,wardrobe,
173014,ba257be9-9a2d-4457-a6dc-33abe601768f,خزانة ملابس بستة أبواب مع قضبان تعليق - عاج دافئ,6-Door Wardrobe with Hanging Rails - Warm Ivory,4960.00,SAR,https://cityw.com.sa/wp-content/uploads/2026/09/02-30-00832-17.jpg,https://cityw.com.sa/product/6-door-wardrobe-with-hanging-rails-warm-ivory/,true,50,wardrobe,306946977317,227,9/15/26,9/15/26,true,cm,262.00,60.00,,2D_icons/cityw/wardrobe-164823.svg,220.00,Tencent_3D_models/cityw/wardrobe-173014.glb,Ivory,,"Minimalist, Modern",,,,bedroom,wardrobe,
173015,cdee21d4-88ab-4a78-9b87-fe14f0bd2a3b,خزانة ملابس 6 أبواب مع قضبان لتعليق الملابس - أبيض وذهبي,6-Door Wardrobe with Hanging Rails - White & Gold,1950.00,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/6-door-wardrobe-with-hanging-rails-white-gold-1.jpg,https://cityw.com.sa/product/6-door-wardrobe-with-hanging-rails-white-and-gold/,true,50,wardrobe,037507756560,227,9/15/26,9/15/26,true,cm,255.00,62.00,,,220.00,,White,,"Modern, Minimalist",,,,bedroom,wardrobe,
173016,f327b1e6-1dc6-44cd-994d-9c0998b70185,خزانة ملابس ببابين مع سكة لتعليق الملابس - طبيعي,2-Door Wardrobe with Hanging Rail - Natural,490.00,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/2-door-wardrobe-with-hanging-rail-natural-1-1.jpg,https://cityw.com.sa/product/2-door-wardrobe-with-hanging-rail-natural/,true,50,wardrobe,801573621773,227,9/15/26,9/15/26,true,cm,80.00,55.00,,,210.00,,Beige,,"Modern, Minimalist",,,,bedroom,wardrobe,
173017,3fb7b3a2-b2ab-4239-8ea6-648f1f3b0191,خزانة ملابس بـ 6 أبواب مع لوحات زجاجية - عاجي وأسود,6-Door Wardrobe with Glass Panels - Ivory & Black,4190.00,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/6-door-wardrobe-with-glass-panels-ivory-black-1.jpg,https://cityw.com.sa/product/6-door-wardrobe-with-glass-panels-ivory-and-black/,true,50,wardrobe,042524001179,227,9/15/26,9/15/26,true,cm,262.00,62.00,,,223.00,,Beige,,"Modern, Minimalist",,,,bedroom,wardrobe,
173018,d1246bcf-e015-4e25-a441-4afa83698aac,خزانة ملابس ببابين مع مرايا - خشب رمادي,2 Door Wardrobe with Mirrors - Grey Woodgrain,650.00,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/2-door-wardrobe-with-mirrors-grey-woodgrain-1.jpg,https://cityw.com.sa/product/2-door-mirrored-wardrobe-with-hanging-rail-grey-woodgrain/,true,50,wardrobe,247316773227,227,9/15/26,9/15/26,false,cm,80.00,55.00,,,210.00,,Black,,"Modern, Minimalist",,,,bedroom,wardrobe,
173019,468b037e-f157-4645-9232-c256268f9ab1,خزانة ملابس بـ 6 أبواب مع ألواح مرآة - أبيض ملائكي,6-Door Wardrobe with Mirrored Panels - Angelic White,2350.00,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/6-door-wardrobe-with-mirrored-panels-angelic-white-1.jpg,https://cityw.com.sa/product/6-door-wardrobe-with-mirrored-panels-angelic-white/,true,50,wardrobe,732414278524,227,9/15/26,9/15/26,true,cm,240.00,55.00,,,220.00,,Ivory,,"Modern, Minimalist",,,,bedroom,wardrobe,
173021,7bd1eced-4b70-4d11-8b98-0b08d6f1f3f6,خزانة ملابس بـ 6 أبواب مع لوحات مرآة - رمادي رمادينو ومطرف أبيض,6-Door Wardrobe with Mirrored Panels - Ash Grey & Whitewashed Oak,3950.00,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/6-door-wardrobe-with-mirrored-panels-ash-grey-whitewashed-oak-7.jpg,https://cityw.com.sa/product/6-door-wardrobe-with-mirrored-panels-ash-grey-and-whitewashed-oak/,true,50,wardrobe,090037836237,227,9/15/26,9/15/26,true,cm,274.00,60.00,,,225.00,,Beige,,"Modern, Minimalist",,,,bedroom,wardrobe,
173022,cf6544a2-8084-4f97-9a56-fc6b7753d190,خزانة بستة أبواب مع واجهات مرآة - عاجي وذهبي شامباني,6-Door Wardrobe with Mirrored Panels - Ivory & Champagne Gold,2550.00,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/6-door-wardrobe-with-mirrored-panels-ivory-champagne-gold-1.jpg,https://cityw.com.sa/product/6-door-wardrobe-with-mirrored-panels-ivory-and-champagne-gold/,true,50,wardrobe,213840200835,227,9/15/26,9/15/26,true,cm,258.00,60.00,,,220.00,,Ivory,,Modern_Classic,,,,bedroom,wardrobe,
173023,4e6555bb-41cf-45c2-accd-0d8af65d3b90,خزانة ملابس بستة أبواب مع لوحات مرآة - رمادي وجوز,6-Door Wardrobe with Mirrored Panels - Grey & Walnut,2960.00,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/super-king-8-piece-upholstered-bedroom-set-with-wardrobe-beige-walnut-12.jpg,https://cityw.com.sa/product/6-door-wardrobe-with-mirrored-panels-grey-and-walnut/,true,50,wardrobe,582026073832,227,9/15/26,9/15/26,true,cm,6.00,59.00,,,220.00,,Greige,,"Modern, Minimalist",,,,bedroom,wardrobe,
173024,a037c165-4000-4a88-9f94-a4f000ae7fe1,خزانة ملابس بم Doorsورات Mirrors - ليت آرت وود,6-Door Wardrobe with Mirrored Panels - Light Artwood,1850.00,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/6-door-wardrobe-with-mirrored-panels-light-artwood-1.jpg,https://cityw.com.sa/product/6-door-wardrobe-with-mirrored-panels-light-artwood/,true,50,wardrobe,047320866015,227,9/15/26,9/15/26,true,cm,240.00,220.00,,,51.00,,Beige,,"Modern, Minimalist",,,,bedroom,wardrobe,
173025,323a490f-ce0f-4bc7-baf9-4bbe5262efbd,خزانة ملابس بستة أبواب مع ألواح مرآة - رمادي وجوز داكن,6-Door Wardrobe with Mirrored Panels - Grey & Dark Walnut,3150.00,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/6-door-wardrobe-with-mirrored-panels-grey-dark-walnut-1.jpg,https://cityw.com.sa/product/6-door-wardrobe-with-mirrored-panels-grey-and-dark-walnut/,true,50,wardrobe,050866702708,227,9/15/26,9/15/26,true,cm,240.00,60.00,,,220.00,,Beige,,"Minimalist, Modern",,,,bedroom,wardrobe,
173026,f0769059-7c44-49a2-8ca3-4b25ffb0304b,خزانة ملابس بـ 6 أبواب مع لوحات مرآة - جوز العسل,6-Door Wardrobe with Mirrored Panels - Honey Walnut,2690.00,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/6-door-wardrobe-with-mirrored-panels-honey-walnut-1.jpg,https://cityw.com.sa/product/6-door-wardrobe-with-mirrored-panels-walnut-wood-grain/,true,50,wardrobe,593997635976,227,9/15/26,9/15/26,true,cm,245.00,61.00,,,220.00,,Walnut,,"Modern, Minimalist",,,,bedroom,wardrobe,
173027,6150612f-5460-4f72-9f21-b8b5310f5b74,خزانة بستة أبواب مع لوحات مرايا - بني رملي وذهبي,6-Door Wardrobe with Mirrored Panels - Taupe & Gold,4450.00,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/6-door-wardrobe-with-mirrored-panels-taupe-gold-1.jpg,https://cityw.com.sa/product/6-door-wardrobe-with-mirrored-panels-taupe-and-gold/,true,50,wardrobe,175970131139,227,9/15/26,9/15/26,true,cm,270.00,61.00,,,220.00,,Beige,,"Modern, Minimalist",,,,bedroom,wardrobe,
173028,daaeaa55-a7f8-4698-80e8-8edca9a04b9e,خزانة ملابس بـ 6 أبواب مع لوحات مرآة - جوز أسود وسوداء,6-Door Wardrobe with Mirrored Panels - Walnut & Black,2550.00,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/6-door-wardrobe-with-mirrored-panels-walnut-black-1.jpg,https://cityw.com.sa/product/6-door-wardrobe-with-mirrored-panels-walnut-charcoal/,true,50,wardrobe,793677125038,227,9/15/26,9/15/26,true,cm,240.00,62.00,,,220.00,,Walnut,,"Modern, Minimalist",,,,bedroom,wardrobe,
173029,fb14c1df-2acf-4349-8e4b-8fe09891bf02,خزانة ملابس 6 أبواب مع لوحات mirrors - رمادي دافئ,6-Door Wardrobe with Mirrored Panels - Warm Grey,2750.00,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/6-door-wardrobe-with-mirrored-panels-warm-grey-1.jpg,https://cityw.com.sa/product/6-door-wardrobe-with-mirrored-panels-warm-grey/,true,50,wardrobe,293817012975,227,9/15/26,9/15/26,true,cm,270.00,59.00,,,216.00,,Beige,,"Modern, Minimalist",,,,bedroom,wardrobe,
173030,c781e1c7-78b2-4760-9848-2cf773e8c3e2,خزانة بستة أبواب مع لوحات مرآة - رمادي ومظهر خشبي,6-Door Wardrobe with Mirrored Panels - Grey & Wood-Look,4470.00,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/6-door-wardrobe-with-mirrored-panels-grey-wood-look-1-1.jpg,https://cityw.com.sa/product/6-door-wardrobe-with-mirrored-panels-grey-and-wood-look/,true,50,wardrobe,148924069458,227,9/15/26,9/15/26,true,cm,274.00,60.00,,,225.00,,Beige,,"Modern, Minimalist",,,,bedroom,wardrobe,
173031,469a73de-da63-4566-8c39-210af2838bb3,خزانة ملابس بـ 6 أبواب مع ألواح مرآة - خشب فاتح,6-Door Wardrobe with Mirrored Panels - Light Wood,2350.00,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/6-door-wardrobe-with-mirrored-panels-light-wood-1.jpg,https://cityw.com.sa/product/6-door-wardrobe-with-mirrored-panels-light-wood/,true,50,wardrobe,557924263076,227,9/15/26,9/15/26,true,cm,240.00,60.00,,,220.00,,Beige,,"Modern, Minimalist",,,,bedroom,wardrobe,
173032,7dd49a14-2776-4fd7-8cee-28aaae9b8ced,خزانة بستة أبواب مع ألواح مرايا - جوز وسنديان,6-Door Wardrobe with Mirrored Panels - Walnut & Sand,2550.00,SAR,https://cityw.com.sa/wp-content/uploads/2026/09/6-door-wardrobe-with-mirrored-panels-walnut-sand-1.jpg,https://cityw.com.sa/product/6-door-wardrobe-with-mirrored-panels-walnut-and-sand/,true,50,wardrobe,818173959527,227,9/15/26,9/15/26,true,cm,270.00,60.00,,,220.00,,Walnut,,"Modern, Minimalist",,,,bedroom,wardrobe,
173033,b145f31d-57ad-46ce-8168-5f55fc483ce4,خزانة ملابس بـ 6 أبواب مع ألواح عاكسة - رمادي بني وأبيض,6-Door Wardrobe with Mirrored Panels - Taupe Grey & White,2950.00,SAR,https://cityw.com.sa/wp-content/uploads/2026/09/6-door-wardrobe-with-mirrored-panels-taupe-grey-white-1.jpg,https://cityw.com.sa/product/6-door-wardrobe-with-mirrored-panels-taupe-grey-and-white/,true,50,wardrobe,326024018594,227,9/15/26,9/15/26,true,cm,271.00,60.00,,,225.00,,Beige,,"Modern, Minimalist",,,,bedroom,wardrobe,
173034,b6cf749c-0dca-4e92-8f39-4b8fd88f9a47,خزانة ملابس بـ6 أبواب مع ألواح مرايا - أبيض ورمادي فحمي,6-Door Wardrobe with Mirrored Panels - White & Charcoal Grey,2550.00,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/6-door-wardrobe-with-mirrored-panels-white-charcoal-grey-1.jpg,https://cityw.com.sa/product/6-door-wardrobe-with-mirrored-panels-white-and-charcoal-grey/,true,50,wardrobe,029946397476,227,9/15/26,9/15/26,true,cm,265.00,60.00,,,225.00,,Beige,,"Modern, Minimalist",,,,bedroom,wardrobe,
173035,7f641e57-b9ec-4316-918f-5c41bdb4f456,خزانة ملابس بـ 6 أبواب مع ألواح مرآة - بيج دافئ,6-Door Wardrobe with Mirrored Panels - Warm Beige,3150.00,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/6-door-wardrobe-with-mirrored-panels-warm-beige-1.jpg,https://cityw.com.sa/product/6-door-wardrobe-with-mirrored-panels-warm-beige/,true,50,wardrobe,834741195016,227,9/15/26,9/15/26,true,cm,243.00,60.00,,,220.00,,Beige,,"Modern, Minimalist",,,,bedroom,wardrobe,
173037,0a46dc7b-9ea3-4d1b-998a-a992f1e4f142,خزانة ملابس بستة أبواب مع ألواح مرايا - بلّوط دافئ,6-Door Wardrobe with Mirrored Panels - Warm Oak,2950.00,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/6-door-wardrobe-with-mirrored-panels-warm-oak-1.jpg,https://cityw.com.sa/product/6-door-wardrobe-with-mirrored-panels-warm-oak/,true,50,wardrobe,598549799529,227,9/15/26,9/15/26,true,cm,270.00,59.00,,,216.00,,Oak,,"Modern, Minimalist",,,,bedroom,wardrobe,
173038,9c3e1e5b-7335-4497-87c1-db8323ed0d12,خزانة ملابس ذات 6 أبواب مع ألواح مرآة - لون أبيض مغسول,6-Door Wardrobe with Mirrored Panels - White Wash,2260.00,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/6-door-wardrobe-with-mirrored-panels-white-wash-1.jpg,https://cityw.com.sa/product/6-door-wardrobe-with-mirrored-panels-white-wash/,true,50,wardrobe,415214079939,227,9/15/26,9/15/26,true,cm,230.00,55.00,,,200.00,,White,,"Modern, Minimalist",,,,bedroom,wardrobe,
173040,2d594218-c5b3-469b-90e8-fe5172302b66,كائن زخرفي لتمثال ملاكم من الراتينج بطول 68 سم - أسود وذهبي,68cm Resin Boxer Bust Decorative Object - Black & Gold,590.00,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/68cm-resin-boxer-bust-decorative-object-black-gold-1.jpg,https://cityw.com.sa/product/68cm-resin-boxer-bust-decorative-object-black-and-gold/,true,50,statue-and-antique,083693001057,227,9/15/26,9/15/26,true,cm,,,,,68.00,,Black,,"Modern, Minimalist",,,,decor,statue-and-antique,
173041,4159ee72-75e1-42a6-b357-7a79bbb8bc9c,خزانة ملابس بستيّات مزدوجة ب 6 أبواب مع ألواح عاكسة - رمادي دافئ - أرجل قاعدة,6-Door Wardrobe with Mirrored Panels - Warm Grey - Plinth Legs,2950.00,SAR,https://cityw.com.sa/wp-content/uploads/2026/09/6-door-wardrobe-with-mirrored-panels-warm-grey-plinth-legs-1.jpg,https://cityw.com.sa/product/6-door-wardrobe-with-mirrored-panels-warm-grey-plinth-legs/,true,50,wardrobe,674005438726,227,9/15/26,9/15/26,true,cm,240.00,62.00,,,220.00,,Beige,,"Modern, Minimalist",,,,bedroom,wardrobe,
173042,75d7e8e1-82d6-4c97-be24-78cb35239728,التجريدية المنحوتة من الألمنيوم - أسود,Abstract Aluminium Deco Sculpture - Black,590.00,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/abstract-aluminium-deco-sculpture-black-1.jpg,https://cityw.com.sa/product/abstract-aluminium-deco-sculpture-black/,true,50,vase,641374794230,227,9/15/26,9/15/26,false,cm,33.00,31.00,,2D_icons/cityw/vase-164897.svg,40.00,,Black,,"Modern, Minimalist",,,,decor,statue-and-antique,
173043,638523c7-abce-4689-92ae-ccfe758ffdde,خزانة ملابس ب6 أبواب مع لوحات مرآة - رمل دافئ وخشب طبيعي,6-Door Wardrobe with Mirrored Panels - Warm Sand & Natural Wood,2850.00,SAR,https://cityw.com.sa/wp-content/uploads/2026/09/6-door-wardrobe-with-mirrored-panels-warm-sand-natural-wood-1.jpg,https://cityw.com.sa/product/6-door-wardrobe-with-mirrored-panels-warm-sand-and-natural-wood/,true,50,wardrobe,796836497193,227,9/15/26,9/15/26,true,cm,270.00,60.00,,,220.00,,Beige,,"Modern, Minimalist",,,,bedroom,wardrobe,
173045,634edd79-ee79-4a14-9fd6-275590511072,زخرفة زجاجية على شكل صبار - أخضر,Cactus-Shaped Glass Decorative Accessory - Green,160.00,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/cactus-shaped-glass-decorative-accessory-green-1.jpg,https://cityw.com.sa/product/glasses-cactus-6-part/,true,50,vase,419335766057,227,9/15/26,9/15/26,false,cm,12.00,12.00,,2D_icons/cityw/vase-164913.svg,9.00,,Forest Green,,"Modern, Industrial",,,,decor,statue-and-antique,
173046,14b4fbc1-d8f9-4d08-9027-5e3be7512ac4,تمثال رائد فضاء مع بالون قلب من مادة البوليريزين - ذهبي وأسود,Astronaut with Heart Balloon Polyresin Figurine - Gold & Black,160.00,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/astronaut-with-heart-balloon-polyresin-figurine-gold-black-1.jpg,https://cityw.com.sa/product/deco-figurine-balloon-astronaut-41cm/,true,50,statue-and-antique,569703604847,227,9/15/26,9/15/26,true,cm,13.00,11.00,,,41.00,,Gold,,"Modern, Minimalist",,,,decor,statue-and-antique,
173047,72e7c621-7ea4-4386-ab99-d8bf1e0eda9e,خزانة ملابس بـ 6 أبواب مع ألواح مرآة - أبيض وبلوط طبيعي,6-Door Wardrobe with Mirrored Panels - White & Natural Oak,2450.00,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/6-door-wardrobe-with-mirrored-panels-white-natural-oak-1.jpg,https://cityw.com.sa/product/6-door-wardrobe-with-mirrored-panels-white-natural-oak/,true,50,wardrobe,765264208488,227,9/15/26,9/15/26,true,cm,240.00,62.00,,,220.00,,Beige,,"Minimalist, Scandinavian",,,,bedroom,wardrobe,
173048,5645e4f4-5cd5-4da0-a875-8443cb047d0a,كائن معدني ديكو لطائرة كونكورد 28 سم - فضي,Concorde Jet Metal Deco Object 28cm - Silver,920.00,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/concorde-jet-metal-deco-object-28cm-silver-1.jpg,https://cityw.com.sa/product/concorde-jet-metal-deco-object-28cm-silver/,true,50,vase,867515925203,227,9/15/26,9/15/26,false,cm,59.00,26.00,,,28.00,,Grey,,"Modern, Minimalist",,,,decor,statue-and-antique,
